id,model,code,name,user_type_id,user_type_id_exid,reconcile,chart_template_id
yto_chart1232_004_002,account.account.template,1232.004.002,材料成本差异_修理用备件_机修备件,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_004_003,account.account.template,1232.004.003,材料成本差异_修理用备件_办公维修,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_004_004,account.account.template,1232.004.004,材料成本差异_修理用备件_水暖建安,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005,account.account.template,1232.005,材料成本差异_低值易耗品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_001,account.account.template,1232.005.001,材料成本差异_低值易耗品_办公用品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_002,account.account.template,1232.005.002,材料成本差异_低值易耗品_土杂,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_003,account.account.template,1232.005.003,材料成本差异_低值易耗品_劳保用品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_004,account.account.template,1232.005.004,材料成本差异_低值易耗品_工具,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_005,account.account.template,1232.005.005,材料成本差异_低值易耗品_刀具,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_006,account.account.template,1232.005.006,材料成本差异_低值易耗品_磨具,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_007,account.account.template,1232.005.007,材料成本差异_低值易耗品_量具,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_008,account.account.template,1232.005.008,材料成本差异_低值易耗品_辅具,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_005_009,account.account.template,1232.005.009,材料成本差异_低值易耗品_工装,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1232_099,account.account.template,1232.099,材料成本差异_其他,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1241,account.account.template,1241,自制半成品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1242,account.account.template,1242,开发产品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243,account.account.template,1243,库存商品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001,account.account.template,1243.001,库存商品_主机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_001,account.account.template,1243.001.001,库存商品_主机_插秧机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_002,account.account.template,1243.001.002,库存商品_主机_喷灌机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_003,account.account.template,1243.001.003,库存商品_主机_收割机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_004,account.account.template,1243.001.004,库存商品_主机_深松机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_006,account.account.template,1243.001.006,库存商品_主机_圆盘耙,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_007,account.account.template,1243.001.007,库存商品_主机_谷物收获机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_008,account.account.template,1243.001.008,库存商品_主机_玉米籽粒收获机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_009,account.account.template,1243.001.009,库存商品_主机_灭茬整地机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_001_010,account.account.template,1243.001.010,库存商品_主机_4UQ-2马铃薯收获机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_002,account.account.template,1243.002,库存商品_备件,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1243_003,account.account.template,1243.003,库存商品_其他,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1244,account.account.template,1244,产品成本差异,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1244_001,account.account.template,1244.001,产品成本差异_主机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1244_001_001,account.account.template,1244.001.001,产品成本差异_主机_插秧机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1244_002,account.account.template,1244.002,产品成本差异_备件,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1244_003,account.account.template,1244.003,产品成本差异_其他,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1251,account.account.template,1251,委托加工物资,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1251_001,account.account.template,1251.001,委托加工物资_委托加工材料,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1251_002,account.account.template,1251.002,委托加工物资_委托加工费,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1251_003,account.account.template,1251.003,委托加工物资_运杂费,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1251_004,account.account.template,1251.004,委托加工物资_其他,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1261,account.account.template,1261,委托代销商品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1261_001,account.account.template,1261.001,委托代销商品_主机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1261_002,account.account.template,1261.002,委托代销商品_备件,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1261_003,account.account.template,1261.003,委托代销商品_其他,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1271,account.account.template,1271,受托代销商品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281,account.account.template,1281,存货跌价准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_001,account.account.template,1281.001,存货跌价准备_库存商品跌价准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_001_001,account.account.template,1281.001.001,存货跌价准备_库存商品跌价准备_一般准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_001_001_001,account.account.template,1281.001.001.001,存货跌价准备_库存商品跌价准备_一般准备_计提或转回减值准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_001_001_002,account.account.template,1281.001.001.002,存货跌价准备_库存商品跌价准备_一般准备_转销减值准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_001_001_003,account.account.template,1281.001.001.003,存货跌价准备_库存商品跌价准备_一般准备_其他,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_001_002,account.account.template,1281.001.002,存货跌价准备_库存商品跌价准备_特殊准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_002,account.account.template,1281.002,存货跌价准备_原材料跌价准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_002_001,account.account.template,1281.002.001,存货跌价准备_原材料跌价准备_一般准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_002_001_001,account.account.template,1281.002.001.001,存货跌价准备_原材料跌价准备_一般准备_计提或转回减值准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_002_001_002,account.account.template,1281.002.001.002,存货跌价准备_原材料跌价准备_一般准备_转销减值准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_002_002,account.account.template,1281.002.002,存货跌价准备_原材料跌价准备_特殊准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_003,account.account.template,1281.003,存货跌价准备_在产品及自制半成品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_003_001,account.account.template,1281.003.001,存货跌价准备_在产品及自制半成品_一般准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_003_001_001,account.account.template,1281.003.001.001,存货跌价准备_在产品及自制半成品_一般准备_计提或转回减值准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1281_003_002,account.account.template,1281.003.002,存货跌价准备_在产品及自制半成品_特殊准备,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1290,account.account.template,1290,发出商品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1290_001,account.account.template,1290.001,发出商品_主机,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1290_002,account.account.template,1290.002,发出商品_备件,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1290_003,account.account.template,1290.003,发出商品_其他,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1301,account.account.template,1301,待摊费用,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1309,account.account.template,1309,划分为持有待售的资产,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1310,account.account.template,1310,其他流动资产,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1310_001,account.account.template,1310.001,其他流动资产_理财产品,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1310_099,account.account.template,1310.099,其他流动资产_其他,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1311,account.account.template,1311,发放内部单位贷款,流动资产,account.data_account_type_current_assets,FALSE,l10n_chart_china_yto
yto_chart1401,account.account.template,1401,长期股权投资,非流动资产,account.data_account_type_non_current_assets,FALSE,l10n_chart_china_yto
